customer_id,account_number,salary_day,salary_amount,has_rent,rent_amount,has_emi,emi_amount,avg_monthly_utilities
1723,00120001723,12,41425,1,4327,1,8504,4788
1724,00120001724,12,125777,0,0,1,18049,906
1725,00120001725,19,155497,1,25622,0,0,3495
1726,00120001726,6,106549,1,14285,0,0,3285
1727,00120001727,2,108464,0,0,0,0,3885
1728,00120001728,12,191062,0,0,0,0,4829
1729,00120001729,19,121748,1,28927,1,18931,2225
1730,00120001730,5,83295,1,25516,0,0,1917
1731,00120001731,12,31091,0,0,0,0,2929
1732,00120001732,27,134943,1,24292,0,0,4856
1733,00120001733,27,146074,0,0,0,0,1040
1734,00120001734,17,65411,1,12425,0,0,964
1735,00120001735,17,187030,1,19540,1,18406,2296
1736,00120001736,10,110696,1,7122,0,0,3901
1737,00120001737,25,166779,0,0,0,0,3306
1738,00120001738,23,161320,0,0,0,0,1103
1739,00120001739,17,86309,1,17706,0,0,1711
1740,00120001740,15,197792,1,13124,0,0,3772
1741,00120001741,12,161109,1,28379,0,0,4819
1742,00120001742,16,82421,1,5823,0,0,3561
1743,00120001743,24,55612,0,0,0,0,1405
1744,00120001744,19,28450,1,8073,1,16170,1838
1745,00120001745,8,24491,0,0,0,0,1206
1746,00120001746,21,132026,0,0,0,0,1871
1747,00120001747,17,89804,0,0,1,9960,2252
1748,00120001748,23,108293,0,0,0,0,3253
1749,00120001749,5,134498,1,8395,0,0,3787
1750,00120001750,22,152863,1,10051,1,6015,3589
1751,00120001751,16,120475,1,5476,0,0,4469
1752,00120001752,6,43314,1,22407,1,18593,1000
1753,00120001753,8,66883,1,22980,0,0,1582
1754,00120001754,25,102086,1,28224,0,0,3560
1755,00120001755,18,116291,0,0,1,10086,4513
1756,00120001756,25,24967,1,6430,0,0,1738
1757,00120001757,12,58220,0,0,1,18575,3916
1758,00120001758,15,151019,0,0,0,0,4417
1759,00120001759,27,185491,0,0,0,0,3220
1760,00120001760,26,71131,1,15881,0,0,1563
1761,00120001761,9,43876,1,20917,0,0,3694
1762,00120001762,13,116448,1,21640,0,0,2054
1763,00120001763,26,166043,1,22041,0,0,2598
1764,00120001764,15,64228,1,29728,0,0,2069
1765,00120001765,10,89495,0,0,0,0,4993
1766,00120001766,16,43261,1,22136,0,0,3640
1767,00120001767,7,121601,1,30259,0,0,1512
1768,00120001768,17,76260,0,0,0,0,1473
1769,00120001769,23,149418,1,6978,0,0,1741
1770,00120001770,26,71176,1,8332,0,0,1742
1771,00120001771,21,67300,0,0,1,10965,4543
1772,00120001772,22,157412,1,7013,1,9902,2716
1773,00120001773,26,48012,0,0,1,18088,4636
1774,00120001774,7,181465,1,19089,1,10009,3228
1775,00120001775,14,117153,0,0,1,6534,4174
1776,00120001776,15,171629,1,28036,1,14799,1989
1777,00120001777,21,88273,1,27484,1,10791,3753
1778,00120001778,7,127328,0,0,0,0,3113
1779,00120001779,9,125304,1,18008,1,17563,4424
1780,00120001780,19,121637,1,25250,1,9313,2052
1781,00120001781,16,163348,1,22148,0,0,2709
1782,00120001782,8,69639,1,32894,0,0,3046
1783,00120001783,18,136939,1,21506,1,17605,3474
1784,00120001784,27,22310,0,0,1,11381,4124
1785,00120001785,23,181239,0,0,1,13961,3402
1786,00120001786,18,117944,0,0,0,0,954
1787,00120001787,20,156463,1,30896,1,17349,3647
1788,00120001788,7,137013,1,29998,0,0,3474
1789,00120001789,3,196693,0,0,0,0,4665
1790,00120001790,18,156964,0,0,0,0,4853
1791,00120001791,27,91733,1,33101,0,0,4441
1792,00120001792,10,182214,1,12714,1,5622,3179
1793,00120001793,7,191751,1,15199,0,0,2327
1794,00120001794,17,187687,1,25851,0,0,1425
1795,00120001795,14,193625,0,0,0,0,1485
1796,00120001796,24,124264,1,9670,0,0,2265
1797,00120001797,3,94071,0,0,1,13864,3263
1798,00120001798,12,187074,1,18262,0,0,4271
1799,00120001799,28,137611,1,19347,0,0,1669
1800,00120001800,13,85658,0,0,1,7862,3877
1801,00120001801,2,24852,1,22122,1,12398,4613
1802,00120001802,3,20387,1,24573,1,11180,2731
1803,00120001803,5,142571,0,0,0,0,1704
1804,00120001804,11,112295,0,0,1,12448,2650
1805,00120001805,8,145381,0,0,1,17132,2822
1806,00120001806,26,54994,1,31340,0,0,2042
1807,00120001807,23,131912,1,29074,1,10151,3426
1808,00120001808,23,179797,0,0,0,0,3511
1809,00120001809,12,146632,1,9076,0,0,2094
1810,00120001810,7,139210,0,0,0,0,3585
1811,00120001811,15,71565,1,20868,1,12401,4958
1812,00120001812,24,16312,1,21048,1,3440,1663
1813,00120001813,17,164277,0,0,0,0,2356
1814,00120001814,4,140882,1,21011,0,0,3360
1815,00120001815,22,157667,1,13876,0,0,3102
1816,00120001816,25,102566,1,29307,1,8036,1536
1817,00120001817,13,36329,1,8287,0,0,1578
1818,00120001818,18,83187,1,18056,0,0,4322
1819,00120001819,1,90542,1,19171,0,0,4983
1820,00120001820,16,123237,1,13436,0,0,2214
1821,00120001821,13,129476,0,0,0,0,1321
1822,00120001822,10,50645,1,14366,1,14669,3647
1823,00120001823,12,102502,0,0,1,8054,4911
1824,00120001824,2,102310,1,14966,0,0,3215
1825,00120001825,23,84619,0,0,1,9415,1030
1826,00120001826,3,48513,1,16983,0,0,4264
1827,00120001827,10,23749,0,0,1,8459,3364
1828,00120001828,2,176855,0,0,0,0,1318
1829,00120001829,27,75645,0,0,1,8681,1283
1830,00120001830,23,68175,0,0,0,0,2912
1831,00120001831,13,163395,1,16310,0,0,3066
1832,00120001832,13,65762,0,0,1,16704,4651
1833,00120001833,18,79222,0,0,1,4698,4664
1834,00120001834,3,180565,0,0,0,0,1833
1835,00120001835,27,27213,1,17064,1,6426,1565
1836,00120001836,7,112367,0,0,1,14896,4160
1837,00120001837,14,193002,1,11476,0,0,1787
1838,00120001838,20,173785,1,4707,0,0,815
1839,00120001839,17,122157,1,12624,1,7574,2370
1840,00120001840,21,47583,1,29048,0,0,878
1841,00120001841,12,143792,0,0,0,0,3888
1842,00120001842,25,94944,0,0,0,0,2618
1843,00120001843,16,37369,0,0,0,0,1844
1844,00120001844,24,194000,0,0,0,0,2411
1845,00120001845,12,130844,1,23564,0,0,1231
1846,00120001846,15,34510,0,0,0,0,3403
1847,00120001847,25,27120,1,30466,0,0,2875
1848,00120001848,10,114847,0,0,1,9437,1412
1849,00120001849,25,113575,0,0,0,0,1071
1850,00120001850,7,144269,0,0,0,0,4507
1851,00120001851,20,20295,1,12671,0,0,1557
1852,00120001852,5,35460,0,0,1,9621,4930
1853,00120001853,1,29963,1,15452,0,0,913
1854,00120001854,17,92116,1,32635,1,5889,2762
1855,00120001855,3,42328,0,0,0,0,3865
1856,00120001856,13,99629,1,31933,0,0,4748
1857,00120001857,14,139034,0,0,0,0,1633
1858,00120001858,24,36605,1,24112,0,0,1728
1859,00120001859,18,125901,1,9513,0,0,2882
1860,00120001860,4,190885,0,0,1,10753,3715
1861,00120001861,18,192443,1,25187,0,0,2143
1862,00120001862,5,123241,1,26953,1,5005,2891
1863,00120001863,25,62598,1,5050,0,0,1997
1864,00120001864,16,87258,1,28702,1,19707,4650
1865,00120001865,1,55969,0,0,0,0,997
1866,00120001866,21,182984,1,15798,0,0,1656
1867,00120001867,14,184446,0,0,1,4823,2778
1868,00120001868,15,77784,0,0,0,0,3970
1869,00120001869,9,195954,1,18727,1,4720,1793
1870,00120001870,15,162000,0,0,1,5412,1645
1871,00120001871,17,36274,0,0,0,0,2547
1872,00120001872,25,144994,1,13476,0,0,2367
1873,00120001873,24,49416,1,9318,0,0,1145
1874,00120001874,4,115434,1,33269,0,0,955
1875,00120001875,12,175119,0,0,0,0,4610
1876,00120001876,27,189428,0,0,0,0,941
1877,00120001877,26,183206,1,26999,0,0,903
1878,00120001878,5,66310,0,0,0,0,2038
1879,00120001879,5,95758,0,0,0,0,4849
1880,00120001880,11,158435,0,0,0,0,4331
1881,00120001881,28,190635,0,0,0,0,4675
1882,00120001882,6,45628,1,32393,1,4851,2052
1883,00120001883,7,84672,0,0,1,9910,1007
1884,00120001884,24,61246,0,0,0,0,4490
1885,00120001885,14,157233,0,0,1,17627,2562
1886,00120001886,24,104110,1,22807,1,15486,1517
1887,00120001887,11,17810,1,28492,0,0,4708
1888,00120001888,13,86688,1,25181,1,10981,2228
1889,00120001889,2,80548,1,27365,0,0,1440
1890,00120001890,25,26162,0,0,0,0,2622
1891,00120001891,7,102858,1,11937,1,17965,3848
1892,00120001892,20,88535,0,0,1,18168,4027
1893,00120001893,4,153291,0,0,1,10487,2719
1894,00120001894,27,85864,0,0,0,0,2210
1895,00120001895,8,149693,1,7429,0,0,1270
1896,00120001896,20,133371,0,0,0,0,4899
1897,00120001897,22,104792,0,0,0,0,3051
1898,00120001898,21,190505,0,0,0,0,2201
1899,00120001899,19,81188,1,8978,0,0,2297
1900,00120001900,13,96718,1,12698,1,10861,4262
1901,00120001901,14,51558,1,26521,0,0,2520
1902,00120001902,10,143938,1,17773,0,0,1378
1903,00120001903,11,161731,1,32701,1,5635,3283
1904,00120001904,2,49413,0,0,0,0,2910
1905,00120001905,25,25435,0,0,1,8159,3400
1906,00120001906,26,199983,1,25796,0,0,1542
1907,00120001907,9,43067,1,21580,1,11257,4704
1908,00120001908,17,102794,0,0,1,18733,2830
1909,00120001909,26,108823,1,25631,0,0,3907
1910,00120001910,3,84224,0,0,0,0,3028
1911,00120001911,24,16379,1,21722,0,0,4064
1912,00120001912,6,117547,1,26555,0,0,2534
1913,00120001913,5,123541,1,18457,0,0,3255
1914,00120001914,5,173696,0,0,0,0,4909
1915,00120001915,22,129634,1,23004,1,18953,2254
1916,00120001916,15,143701,0,0,1,19744,2926
1917,00120001917,23,72745,1,29258,0,0,4755
1918,00120001918,17,197877,1,15706,0,0,800
1919,00120001919,9,118915,0,0,0,0,1446
1920,00120001920,3,158588,1,26315,0,0,3342
1921,00120001921,20,144560,0,0,1,14553,2668
1922,00120001922,26,170915,1,5729,0,0,3986
1923,00120001923,17,151984,1,13609,0,0,3423
1924,00120001924,27,167586,0,0,0,0,4145
1925,00120001925,10,174869,0,0,0,0,1507
1926,00120001926,3,152521,1,26355,0,0,4195
1927,00120001927,18,147797,0,0,1,12504,1402
1928,00120001928,18,96406,1,32376,0,0,3631
1929,00120001929,17,24304,0,0,1,14239,4461
1930,00120001930,24,140555,0,0,0,0,4183
1931,00120001931,3,159735,1,29586,0,0,4909
1932,00120001932,3,85320,1,20268,0,0,2956
1933,00120001933,6,109488,1,9310,0,0,4709
1934,00120001934,13,90591,1,17804,0,0,2890
1935,00120001935,24,110044,1,28463,1,4261,3672
1936,00120001936,15,158748,0,0,0,0,3205
1937,00120001937,25,40192,0,0,0,0,1898
1938,00120001938,9,170794,1,20546,0,0,2750
1939,00120001939,4,153518,1,13827,1,8871,4178
1940,00120001940,14,134304,0,0,0,0,4624
1941,00120001941,5,150797,0,0,0,0,3352
1942,00120001942,2,103207,1,29154,0,0,3682
1943,00120001943,11,88741,1,11240,1,4147,2810
1944,00120001944,9,31365,1,34439,0,0,1293
1945,00120001945,24,80792,1,10844,0,0,2651
1946,00120001946,3,161776,1,5585,0,0,2958
1947,00120001947,27,65575,1,23764,0,0,3094
1948,00120001948,28,175974,1,14541,0,0,4186
1949,00120001949,9,134641,0,0,0,0,2218
1950,00120001950,3,147267,1,30747,0,0,4626
1951,00120001951,25,68517,1,27196,0,0,4722
1952,00120001952,2,49012,1,19620,0,0,3689
1953,00120001953,12,157487,0,0,0,0,1040
1954,00120001954,10,185606,0,0,0,0,3702
1955,00120001955,9,36686,1,18154,0,0,3200
1956,00120001956,15,174815,1,34463,1,8615,893
1957,00120001957,8,47161,0,0,1,10458,4198
1958,00120001958,25,17402,1,16199,0,0,2543
1959,00120001959,5,78190,1,16776,0,0,4810
1960,00120001960,11,198623,1,26727,0,0,4948
1961,00120001961,27,28275,0,0,0,0,4768
1962,00120001962,2,174254,0,0,0,0,3457
1963,00120001963,24,29915,0,0,1,5832,2268
1964,00120001964,28,15909,1,9699,0,0,3477
1965,00120001965,15,129110,0,0,0,0,4161
1966,00120001966,6,80908,0,0,1,17142,3205
1967,00120001967,8,142337,0,0,0,0,2908
1968,00120001968,27,37620,1,31321,1,3941,2075
1969,00120001969,5,49112,1,32264,1,6603,1869
1970,00120001970,16,17431,0,0,1,6980,1941
1971,00120001971,26,101590,1,5860,0,0,2366
1972,00120001972,18,77175,1,25945,0,0,3326
1973,00120001973,6,132472,1,21314,0,0,1715
1974,00120001974,5,47624,0,0,0,0,4656
1975,00120001975,28,76264,0,0,1,15010,3704
1976,00120001976,16,128766,1,19237,1,18846,2615
1977,00120001977,13,178030,0,0,1,4250,3729
1978,00120001978,28,147767,0,0,0,0,2601
1979,00120001979,5,115211,0,0,0,0,3651
1980,00120001980,13,134502,1,7294,0,0,4617
1981,00120001981,17,196004,1,17801,1,16894,4593
1982,00120001982,18,59225,1,33357,1,6274,2460
1983,00120001983,8,147475,1,34398,0,0,2418
1984,00120001984,13,184708,0,0,0,0,1393
1985,00120001985,19,25839,1,8392,0,0,2870
1986,00120001986,26,193901,0,0,1,4906,1447
1987,00120001987,3,155302,1,6834,0,0,2129
1988,00120001988,24,66977,1,19435,0,0,2223
1989,00120001989,8,186304,1,16908,0,0,1680
1990,00120001990,2,128050,1,30230,1,17431,2034
1991,00120001991,8,40651,1,11116,1,12049,2417
1992,00120001992,27,112919,0,0,0,0,2943
1993,00120001993,13,54963,1,27809,1,9458,2256
1994,00120001994,13,132776,0,0,0,0,3630
1995,00120001995,1,94198,0,0,1,4863,1872
1996,00120001996,6,159811,1,10494,1,7461,4532
1997,00120001997,24,145697,0,0,0,0,1878
1998,00120001998,19,78294,0,0,1,13605,2768
1999,00120001999,16,194428,1,27828,1,8212,887
2000,00120002000,8,16789,1,8350,1,5118,1888
2001,00120002001,28,165492,0,0,0,0,3038
2002,00120002002,1,104297,1,14918,0,0,1453
2003,00120002003,27,183678,1,20036,0,0,3909
2004,00120002004,27,184712,0,0,0,0,2197
2005,00120002005,16,133341,1,10610,0,0,3227
2006,00120002006,9,59135,1,13250,0,0,2884
2007,00120002007,13,52067,0,0,0,0,1538
2008,00120002008,11,32357,0,0,0,0,3799
2009,00120002009,13,185923,1,29177,0,0,4750
2010,00120002010,25,53262,1,31850,0,0,4006
2011,00120002011,21,73643,0,0,0,0,4906
2012,00120002012,10,167606,0,0,1,14591,3266
2013,00120002013,4,106270,1,25571,0,0,1680
2014,00120002014,27,178944,1,20514,0,0,3155
2015,00120002015,6,153761,1,12044,0,0,4020
2016,00120002016,28,84103,0,0,0,0,2336
2017,00120002017,7,101268,0,0,0,0,4778
2018,00120002018,5,101310,0,0,1,15216,1239
2019,00120002019,11,52412,0,0,0,0,2846
2020,00120002020,13,62734,0,0,0,0,2994
2021,00120002021,26,102793,1,29241,0,0,1685
2022,00120002022,25,37228,0,0,0,0,1097
2023,00120002023,19,135627,0,0,1,9313,3656
2024,00120002024,23,92924,1,24172,1,11801,1693
2025,00120002025,10,26319,1,21701,1,15645,1459
2026,00120002026,10,21475,0,0,1,3185,923
2027,00120002027,11,160800,1,27350,0,0,4282
2028,00120002028,21,44545,1,33235,1,12015,4651
2029,00120002029,7,111636,0,0,1,13169,1047
2030,00120002030,18,184771,0,0,0,0,2285
2031,00120002031,4,182893,1,32154,0,0,2205
2032,00120002032,2,45615,0,0,1,17477,1929
2033,00120002033,14,28746,1,20431,0,0,3729
2034,00120002034,13,168817,1,30344,1,12811,2273
2035,00120002035,12,16245,1,10138,0,0,3327
2036,00120002036,7,132408,0,0,0,0,1268
2037,00120002037,2,127143,0,0,0,0,3626
2038,00120002038,13,170925,0,0,1,3734,2718
2039,00120002039,14,42632,0,0,1,3157,1138
2040,00120002040,27,27856,1,14498,0,0,4497
2041,00120002041,17,83049,1,28226,1,19378,4633
2042,00120002042,9,73182,0,0,0,0,2852
2043,00120002043,17,148873,1,16595,1,8122,1045
2044,00120002044,8,185821,0,0,0,0,1786
2045,00120002045,2,70654,0,0,0,0,1446
2046,00120002046,28,70381,0,0,0,0,1243
2047,00120002047,24,73601,1,17410,0,0,1086
2048,00120002048,13,161154,1,10164,1,16578,4408
2049,00120002049,3,160720,1,11787,0,0,1648
2050,00120002050,16,15364,1,19924,0,0,2308
2051,00120002051,6,180640,0,0,0,0,1134
2052,00120002052,19,22436,1,24449,0,0,1686
2053,00120002053,7,101713,1,4081,0,0,4841
2054,00120002054,10,172826,1,7005,0,0,1674
2055,00120002055,9,75194,1,12408,0,0,3366
2056,00120002056,2,39544,1,4334,0,0,4486
2057,00120002057,28,78295,1,29134,0,0,2130
2058,00120002058,28,158710,1,15103,0,0,3000
2059,00120002059,15,84409,1,29449,0,0,2573
2060,00120002060,5,141839,1,12944,0,0,2827
2061,00120002061,22,128759,1,15953,0,0,4553
2062,00120002062,4,32157,1,29169,1,19804,2244
2063,00120002063,20,191637,1,34494,1,12921,1367
2064,00120002064,4,80888,0,0,1,5835,2497
2065,00120002065,18,79947,0,0,0,0,3943
2066,00120002066,4,85880,0,0,0,0,1900
2067,00120002067,27,19507,1,7897,0,0,845
2068,00120002068,17,118134,1,28342,0,0,3652
2069,00120002069,12,58988,0,0,0,0,3606
2070,00120002070,22,113421,1,8648,1,16682,2338
2071,00120002071,17,162937,0,0,0,0,3583
2072,00120002072,10,117591,1,21166,1,4890,1560
2073,00120002073,22,144614,1,30710,0,0,2312
2074,00120002074,1,42213,0,0,0,0,1460
2075,00120002075,22,72450,1,7794,0,0,1497
2076,00120002076,26,150549,1,33184,0,0,1830
2077,00120002077,24,77222,1,29559,1,11048,1624
2078,00120002078,27,152605,1,19344,0,0,3139
2079,00120002079,18,195467,1,16874,1,10193,1778
2080,00120002080,18,169468,0,0,0,0,2103
2081,00120002081,14,27755,0,0,0,0,3383
2082,00120002082,15,146937,0,0,0,0,4596
2083,00120002083,12,157245,1,21126,0,0,2524
2084,00120002084,4,184169,0,0,0,0,3338
2085,00120002085,27,48371,0,0,0,0,3131
2086,00120002086,3,157326,1,8355,1,13269,4629
2087,00120002087,20,150090,0,0,0,0,1356
2088,00120002088,12,20192,0,0,0,0,1922
2089,00120002089,7,17015,0,0,0,0,2915
2090,00120002090,11,123154,1,32586,0,0,2925
2091,00120002091,1,43343,1,12285,0,0,4017
2092,00120002092,6,84306,0,0,0,0,874
2093,00120002093,15,20829,1,26439,0,0,1313
2094,00120002094,15,49381,0,0,0,0,3890
2095,00120002095,19,126451,0,0,0,0,3539
2096,00120002096,11,33263,0,0,0,0,3676
2097,00120002097,26,199332,1,26622,1,17113,2831
2098,00120002098,23,189378,0,0,0,0,3991
2099,00120002099,26,73418,1,20474,1,3901,4206
2100,00120002100,2,15148,0,0,0,0,4790
2101,00120002101,14,147826,0,0,1,13860,1330
2102,00120002102,2,41745,1,21338,0,0,4965
2103,00120002103,4,87914,0,0,1,12486,1233
2104,00120002104,17,166212,1,12214,0,0,2429
2105,00120002105,3,75653,1,30301,0,0,4533
2106,00120002106,13,93315,1,16310,1,14524,4507
2107,00120002107,9,46075,1,23689,0,0,4093
2108,00120002108,7,176769,1,22105,0,0,866
2109,00120002109,15,24795,1,30016,0,0,3654
2110,00120002110,23,79555,0,0,0,0,3078
2111,00120002111,11,198276,0,0,0,0,1467
2112,00120002112,20,118107,0,0,0,0,4768
2113,00120002113,2,66529,1,6547,0,0,949
2114,00120002114,15,157744,0,0,0,0,1932
2115,00120002115,14,182022,0,0,0,0,1339
2116,00120002116,20,26009,1,20572,1,9086,2621
2117,00120002117,22,193168,0,0,1,9294,1274
2118,00120002118,11,165616,1,4459,0,0,3101
2119,00120002119,27,44381,0,0,1,17129,4424
2120,00120002120,3,142769,1,24830,0,0,3340
2121,00120002121,17,171359,1,4580,1,17200,3512
2122,00120002122,12,79610,0,0,0,0,3418
2123,00120002123,24,83122,1,18439,0,0,3649
2124,00120002124,28,83184,1,8715,1,14020,4038
2125,00120002125,21,186153,0,0,1,19650,2956
2126,00120002126,15,191384,0,0,1,16408,4288
2127,00120002127,16,102228,0,0,0,0,3603
2128,00120002128,5,87943,1,31567,0,0,4282
2129,00120002129,27,95770,1,9897,0,0,3514
2130,00120002130,20,67726,0,0,1,7881,1049
2131,00120002131,6,168283,1,33904,0,0,1358
2132,00120002132,19,175552,1,31106,1,19572,2385
2133,00120002133,25,62780,1,12664,0,0,4246
2134,00120002134,5,57503,1,21242,1,16232,4494
2135,00120002135,3,72893,1,15181,0,0,3131
2136,00120002136,27,192265,1,22824,0,0,2524
2137,00120002137,1,76358,1,15898,1,16234,2386
2138,00120002138,26,95857,1,5712,1,12523,2705
2139,00120002139,28,135457,1,20899,0,0,3592
2140,00120002140,6,168189,1,11355,0,0,1216
2141,00120002141,15,132928,0,0,0,0,3378
2142,00120002142,2,73706,0,0,1,10353,4413
2143,00120002143,3,155548,1,27068,1,15188,1603
2144,00120002144,17,97806,1,7669,1,12499,3750
2145,00120002145,25,70006,1,18382,1,16930,3978
2146,00120002146,24,102238,1,19436,1,5595,2369
2147,00120002147,12,60798,1,22774,1,4218,4049
2148,00120002148,18,92271,1,7262,0,0,1097
2149,00120002149,15,45177,0,0,0,0,4032
2150,00120002150,12,143022,0,0,0,0,1581
2151,00120002151,16,145156,1,28232,0,0,3832
2152,00120002152,27,97215,1,13251,0,0,1222
2153,00120002153,8,58013,0,0,0,0,1917
2154,00120002154,28,97600,1,23879,0,0,4771
2155,00120002155,14,111099,0,0,0,0,3685
2156,00120002156,25,68450,1,4187,0,0,1335
2157,00120002157,17,194000,0,0,0,0,3065
2158,00120002158,21,137640,0,0,0,0,2177
2159,00120002159,8,107403,0,0,0,0,4448
2160,00120002160,15,191454,1,33853,0,0,1923
2161,00120002161,27,114290,1,28477,1,14630,1220
2162,00120002162,14,146832,1,23098,0,0,3162
2163,00120002163,18,39142,0,0,0,0,1114
2164,00120002164,20,125189,1,20679,0,0,3286
2165,00120002165,7,122532,1,7533,1,13258,2400
2166,00120002166,3,163362,1,8140,1,8999,3948
2167,00120002167,12,146436,1,8042,0,0,3417
2168,00120002168,21,71921,1,30618,0,0,899
2169,00120002169,24,34797,0,0,1,16083,1690
2170,00120002170,28,47535,1,23435,0,0,1611
2171,00120002171,26,61300,1,25849,1,10050,4332
2172,00120002172,3,62176,0,0,0,0,2221
2173,00120002173,20,31105,0,0,0,0,4843
2174,00120002174,14,154011,0,0,1,11412,1044
2175,00120002175,15,94472,1,30376,0,0,4252
2176,00120002176,25,188101,0,0,1,10874,2899
2177,00120002177,14,161935,1,9870,0,0,4062
2178,00120002178,7,93097,1,7904,1,10885,2969
2179,00120002179,17,156519,1,19467,0,0,4282
2180,00120002180,12,111160,1,15973,1,18012,1813
2181,00120002181,20,61940,1,18208,0,0,1045
2182,00120002182,4,100001,0,0,0,0,4867
2183,00120002183,9,165714,1,30098,1,17360,2007
2184,00120002184,6,22928,1,17045,1,11119,4320
2185,00120002185,16,63002,1,21804,1,6508,3193
2186,00120002186,25,99853,1,27077,1,5118,4039
2187,00120002187,28,129614,0,0,0,0,2439
2188,00120002188,22,132517,1,18508,0,0,4276
2189,00120002189,22,171089,0,0,1,6445,3448
2190,00120002190,21,94064,1,32199,0,0,4395
2191,00120002191,21,134694,0,0,0,0,2883
2192,00120002192,2,159385,0,0,0,0,1839
2193,00120002193,24,147631,0,0,1,9363,3521
2194,00120002194,8,65893,0,0,1,8387,3559
2195,00120002195,11,30167,0,0,0,0,1786
2196,00120002196,13,53598,1,7038,1,16377,3270
2197,00120002197,17,153595,1,31545,1,18906,1759
2198,00120002198,8,64777,0,0,1,15183,3052
2199,00120002199,21,174511,0,0,1,13414,1098
2200,00120002200,18,131378,1,20442,0,0,818
2201,00120002201,18,96060,1,22270,0,0,2322
2202,00120002202,14,28285,0,0,1,6151,2985
2203,00120002203,15,157045,1,24957,0,0,1499
2204,00120002204,6,137970,1,25606,0,0,4938
2205,00120002205,11,37694,1,6580,0,0,1424
2206,00120002206,13,181846,0,0,0,0,3216
2207,00120002207,25,150374,0,0,0,0,4874
2208,00120002208,1,168463,1,33510,0,0,1952
2209,00120002209,28,19611,1,16245,0,0,2098
2210,00120002210,6,24372,1,17633,1,7077,1175
2211,00120002211,9,170384,1,25028,0,0,4792
2212,00120002212,8,160152,0,0,0,0,2182
2213,00120002213,11,95618,1,11623,0,0,1651
2214,00120002214,22,127945,1,4220,1,17698,2107
2215,00120002215,19,123397,0,0,1,8815,3978
2216,00120002216,24,111213,0,0,0,0,1282
2217,00120002217,9,35874,1,31301,0,0,1847
2218,00120002218,17,147669,1,5196,0,0,1718
2219,00120002219,12,26600,0,0,1,8931,3328
2220,00120002220,25,149819,1,23115,0,0,4883
